district_id,district_name,year,geography_version,population_modelled,population_density_modelled_km2,population_growth_pct_from_2015,population_projection_flag,worldpop_release,worldpop_product,source_url
1726292,Yangikhayot district,2022,current_12_district_analysis_geometry,201805.531383,4781.580366,13.452741,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2022/UZB/v1/100m/constrained/uzb_pop_2022_CN_100m_R2025A_v1.tif
1726292,Yangikhayot district,2023,current_12_district_analysis_geometry,205948.654417,4879.747525,15.781957,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2023/UZB/v1/100m/constrained/uzb_pop_2023_CN_100m_R2025A_v1.tif
1726292,Yangikhayot district,2024,current_12_district_analysis_geometry,210126.101312,4978.727954,18.130469,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2024/UZB/v1/100m/constrained/uzb_pop_2024_CN_100m_R2025A_v1.tif
1726292,Yangikhayot district,2025,current_12_district_analysis_geometry,214224.912056,5075.845178,20.434774,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2025/UZB/v1/100m/constrained/uzb_pop_2025_CN_100m_R2025A_v1.tif
1726292,Yangikhayot district,2026,current_12_district_analysis_geometry,218192.32402,5169.849039,22.665207,True,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2026/UZB/v1/100m/constrained/uzb_pop_2026_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2015,current_12_district_analysis_geometry,69486.682167,2289.955172,0.0,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2015/UZB/v1/100m/constrained/uzb_pop_2015_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2016,current_12_district_analysis_geometry,70709.03577,2330.238215,1.759119,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2016/UZB/v1/100m/constrained/uzb_pop_2016_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2017,current_12_district_analysis_geometry,71926.691623,2370.366441,3.511478,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2017/UZB/v1/100m/constrained/uzb_pop_2017_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2018,current_12_district_analysis_geometry,73146.125125,2410.55325,5.266395,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2018/UZB/v1/100m/constrained/uzb_pop_2018_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2019,current_12_district_analysis_geometry,74453.653441,2453.643252,7.148091,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2019/UZB/v1/100m/constrained/uzb_pop_2019_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2020,current_12_district_analysis_geometry,75841.395266,2499.376714,9.145225,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2020/UZB/v1/100m/constrained/uzb_pop_2020_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2021,current_12_district_analysis_geometry,77287.773849,2547.042569,11.226744,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2021/UZB/v1/100m/constrained/uzb_pop_2021_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2022,current_12_district_analysis_geometry,78838.032509,2598.131824,13.457759,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2022/UZB/v1/100m/constrained/uzb_pop_2022_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2023,current_12_district_analysis_geometry,80457.364564,2651.497415,15.78818,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2023/UZB/v1/100m/constrained/uzb_pop_2023_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2024,current_12_district_analysis_geometry,82090.116597,2705.305265,18.137914,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2024/UZB/v1/100m/constrained/uzb_pop_2024_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2025,current_12_district_analysis_geometry,83692.123204,2758.09989,20.443401,False,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2025/UZB/v1/100m/constrained/uzb_pop_2025_CN_100m_R2025A_v1.tif
1726294,Chilanzar district,2026,current_12_district_analysis_geometry,85242.901171,2809.206259,22.675164,True,R2025A,"Global 2 constrained population counts, 100m (3 arc-second), individual countries",https://data.worldpop.org/GIS/Population/Global_2015_2030/R2025A/2026/UZB/v1/100m/constrained/uzb_pop_2026_CN_100m_R2025A_v1.tif
